,ID,niveau_scolaire,type_texte,session,redacteur,debut_burst,duree_burst,duree_pause,duree_cycle,pct_burst,pct_pause,longueur_burst,burst,startPos,endPos,docLength,categ,cluster
367,P01CM2E2,CM2,expositif,0.0,7.0,584.005,6.989,5.179,12.168,0.574375411,0.425624589,10.0,violament ,208.0,208.0,218.0,RB,0
369,P01CM2E2,CM2,expositif,0.0,7.0,611.399,3.822,11.591,15.413,0.247972491,0.752027509,1.0,.,219.0,191.0,219.0,RB,4
373,P01CM2E2,CM2,expositif,0.0,7.0,678.074,7.628,6.069,13.697,0.556910272,0.443089728,6.0,il fau,222.0,228.0,228.0,RB,0
374,P01CM2E2,CM2,expositif,0.0,7.0,695.749,5.631,10.047,15.678,0.35916571,0.64083429,7.0,audrai ,228.0,235.0,235.0,RB,4
375,P01CM2E2,CM2,expositif,0.0,7.0,705.873,5.476,4.493,9.969,0.549302839,0.450697161,2.0,t ,235.0,236.0,236.0,R,0
376,P01CM2E2,CM2,expositif,0.0,7.0,716.388,14.882,5.039,19.921,0.747050851,0.252949149,15.0,aler le dire sa,236.0,251.0,251.0,P,4
377,P01CM2E2,CM2,expositif,0.0,7.0,737.12,0.921,5.85,6.771,0.136021267,0.863978733,3.0,in ,251.0,254.0,254.0,P,0
378,P01CM2E2,CM2,expositif,0.0,7.0,743.813,8.471,5.772,14.243,0.594748297,0.405251703,6.0,rien a,254.0,260.0,260.0,P,0
379,P01CM2E2,CM2,expositif,0.0,7.0,757.697,1.31,5.413,6.723,0.194853488,0.805146512,3.0,voi,260.0,263.0,263.0,P,0
380,P01CM2E2,CM2,expositif,0.0,7.0,764.982,0.421,5.975,6.396,0.065822389,0.934177611,2.0,re,263.0,265.0,265.0,P,0
382,P01CM2E2,CM2,expositif,0.0,7.0,774.639,18.205,4.306,22.511,0.808715739,0.191284261,12.0,fait de mal ,266.0,278.0,278.0,P,4
383,P01CM2E2,CM2,expositif,0.0,7.0,799.209,4.82,6.365,11.185,0.430934287,0.569065713,7.0,et que ,278.0,285.0,285.0,P,0
384,P01CM2E2,CM2,expositif,0.0,7.0,807.914,3.962,3.885,7.847,0.504906334,0.495093666,6.0,celui ,285.0,291.0,291.0,P,0
385,P01CM2E2,CM2,expositif,0.0,7.0,817.461,6.318,5.585,11.903,0.530790557,0.469209443,4.0,qui ,291.0,295.0,295.0,P,0
386,P01CM2E2,CM2,expositif,0.0,7.0,829.036,11.622,5.257,16.879,0.6885479,0.3114521,4.0,en a,295.0,299.0,299.0,P,4
387,P01CM2E2,CM2,expositif,0.0,7.0,855.275,13.588,14.617,28.205,0.481758553,0.518241447,13.0,vait fait soi,299.0,312.0,312.0,P,4
388,P01CM2E2,CM2,expositif,0.0,7.0,879.752,3.557,10.889,14.446,0.246227329,0.753772671,5.0, puni,312.0,317.0,317.0,P,0
390,P01CM2E2,CM2,expositif,0.0,7.0,903.948,3.307,14.789,18.096,0.182747569,0.817252431,2.0,. ,318.0,320.0,320.0,P,4
391,P01CM2E2,CM2,expositif,0.0,7.0,911.81,47.05,4.555,51.605,0.911733359,0.088266641,31.0,mais tous le monded ne respecte,320.0,338.0,351.0,P,1
393,P01CM2E2,CM2,expositif,0.0,7.0,971.699,17.207,4.15,21.357,0.805684319,0.194315681,15.0, pas les règle.,350.0,324.0,365.0,RB,4
394,P01CM2E2,CM2,expositif,0.0,7.0,998.094,17.41,9.188,26.598,0.654560493,0.345439507,11.0, domage que,324.0,321.0,376.0,RB,4
397,P01CM2N1,CM2,narratif,0.0,7.0,343.14,19.375,7.504,26.879,0.720822947,0.279177053,6.0,l étai,3.0,7.0,7.0,RB,4
398,P01CM2N1,CM2,narratif,0.0,7.0,366.758,4.867,4.243,9.11,0.534248079,0.465751921,6.0,t une ,7.0,13.0,13.0,RB,0
399,P01CM2N1,CM2,narratif,0.0,7.0,378.037,15.195,6.412,21.607,0.703244319,0.296755681,5.0,fois ,13.0,18.0,18.0,RB,4
400,P01CM2N1,CM2,narratif,0.0,7.0,397.444,10.592,4.212,14.804,0.715482302,0.284517698,17.0,des filles taquin,18.0,35.0,35.0,P,0
401,P01CM2N1,CM2,narratif,0.0,7.0,412.03,5.46,3.994,9.454,0.577533319,0.422466681,6.0,er Jal,35.0,41.0,41.0,P,0
402,P01CM2N1,CM2,narratif,0.0,7.0,422.341,12.527,4.851,17.378,0.720853953,0.279146047,7.0,alédine,41.0,48.0,48.0,P,4
403,P01CM2N1,CM2,narratif,0.0,7.0,439.548,14.711,4.68,19.391,0.758650921,0.241349079,9.0, et il a ,48.0,57.0,57.0,P,4
404,P01CM2N1,CM2,narratif,0.0,7.0,459.314,15.381,5.055,20.436,0.752642396,0.247357604,9.0,été puni.,57.0,66.0,66.0,P,4
405,P01CM2N1,CM2,narratif,0.0,7.0,483.057,34.663,8.362,43.025,0.805647879,0.194352121,24.0,Il est partit dans le ha,68.0,90.0,90.0,P,1
406,P01CM2N1,CM2,narratif,0.0,7.0,522.042,7.815,4.322,12.137,0.643898822,0.356101178,3.0,ule,90.0,93.0,93.0,RB,0
407,P01CM2N1,CM2,narratif,0.0,7.0,534.381,0.063,4.524,4.587,0.013734467,0.986265533,1.0,.,93.0,94.0,94.0,P,0
408,P01CM2N1,CM2,narratif,0.0,7.0,539.857,6.614,5.413,12.027,0.549929326,0.450070674,10.0,les fille ,94.0,104.0,104.0,P,0
409,P01CM2N1,CM2,narratif,0.0,7.0,551.729,10.483,5.258,15.741,0.665967855,0.334032145,15.0,luis fesais des,104.0,95.0,119.0,P,4
410,P01CM2N1,CM2,narratif,0.0,7.0,570.542,1.716,8.33,10.046,0.170814254,0.829185746,1.0,L,94.0,119.0,119.0,R,0
411,P01CM2N1,CM2,narratif,0.0,7.0,578.732,30.67,6.474,37.144,0.825705363,0.174294637,23.0, grimasse derière la vi,119.0,142.0,142.0,P,1
412,P01CM2N1,CM2,narratif,0.0,7.0,623.941,3.744,14.539,18.283,0.204780397,0.795219603,3.0,tre,142.0,145.0,145.0,P,4
413,P01CM2N1,CM2,narratif,0.0,7.0,636.5,1.56,8.815,10.375,0.150361446,0.849638554,3.0, et,145.0,148.0,148.0,P,0
414,P01CM2N1,CM2,narratif,0.0,7.0,642.287,16.677,4.227,20.904,0.797789897,0.202210103,17.0,sa a mi en colère,148.0,148.0,165.0,P,4
417,P01CM2N1,CM2,narratif,0.0,7.0,685.484,34.445,10.171,44.616,0.772032455,0.227967545,30.0,donc il c' est lever et as mi ,167.0,196.0,197.0,P,1
418,P01CM2N1,CM2,narratif,0.0,7.0,733.688,14.711,13.759,28.47,0.516719354,0.483280646,20.0,esseiller de meitre ,196.0,214.0,215.0,RB,4
419,P01CM2N1,CM2,narratif,0.0,7.0,755.17,15.069,6.771,21.84,0.689972527,0.310027473,16.0,un gros coup de ,214.0,230.0,231.0,P,4
420,P01CM2N1,CM2,narratif,0.0,7.0,775.699,17.316,5.46,22.776,0.760273973,0.239726027,17.0,poit des la vitre,230.0,247.0,248.0,P,4
421,P01CM2N1,CM2,narratif,0.0,7.0,797.711,14.586,4.696,19.282,0.756456799,0.243543201,9.0,... mais ,247.0,217.0,257.0,P,4
425,P01CM2N1,CM2,narratif,0.0,7.0,847.257,12.558,4.15,16.708,0.751615992,0.248384008,8.0,maleureu,259.0,267.0,267.0,P,4
426,P01CM2N1,CM2,narratif,0.0,7.0,864.901,4.914,5.086,10.0,0.4914,0.5086,7.0,sement ,267.0,254.0,274.0,P,0
427,P01CM2N1,CM2,narratif,0.0,7.0,882.997,2.153,13.182,15.335,0.140397783,0.859602217,2.0, M,254.0,253.0,276.0,R,4
429,P01CM2N1,CM2,narratif,0.0,7.0,896.787,13.151,4.664,17.815,0.738198148,0.261801852,12.0,sa a marcher,274.0,286.0,286.0,P,4
430,P01CM2N1,CM2,narratif,0.0,7.0,914.899,30.327,4.961,35.288,0.859413965,0.140586035,24.0, est il c'est ouvers le ,286.0,310.0,310.0,P,1
431,P01CM2N1,CM2,narratif,0.0,7.0,950.296,3.775,5.07,8.845,0.426794799,0.573205201,4.0,bras,310.0,314.0,314.0,P,0
432,P01CM2N1,CM2,narratif,0.0,7.0,957.986,1.545,3.915,5.46,0.282967033,0.717032967,2.0, e,314.0,316.0,316.0,P,0
433,P01CM2N1,CM2,narratif,0.0,7.0,968.033,24.492,8.502,32.994,0.742316785,0.257683215,17.0,t l'ensségniant a,316.0,333.0,333.0,P,1
434,P01CM2N1,CM2,narratif,0.0,7.0,998.531,8.112,6.006,14.118,0.574585635,0.425414365,9.0,s appeler,333.0,342.0,342.0,P,0
435,P01CM2N1,CM2,narratif,0.0,7.0,1013.492,13.962,6.849,20.811,0.6708952,0.3291048,13.0, les pompier ,342.0,324.0,355.0,P,4
437,P01CM2N1,CM2,narratif,0.0,7.0,1041.182,13.463,7.582,21.045,0.6397244,0.3602756,16.0,moi et mes amie ,354.0,354.0,370.0,P,4
438,P01CM2N1,CM2,narratif,0.0,7.0,1069.512,4.695,14.867,19.562,0.240006134,0.759993866,7.0,et mois,363.0,370.0,370.0,RB,4
440,P01CM2N1,CM2,narratif,0.0,7.0,1089.277,1.841,8.377,10.218,0.180172245,0.819827755,4.0,ons ,371.0,373.0,375.0,RB,0
441,P01CM2N1,CM2,narratif,0.0,7.0,1098.965,8.205,7.847,16.052,0.511151258,0.488848742,5.0, cour,373.0,378.0,378.0,RB,4
442,P01CM2N1,CM2,narratif,0.0,7.0,1114.627,8.284,7.457,15.741,0.526268979,0.473731021,6.0,u pour,378.0,384.0,384.0,RB,4
443,P01CM2N1,CM2,narratif,0.0,7.0,1134.424,23.446,11.513,34.959,0.670671358,0.329328642,25.0, voir se quil se pessé et,384.0,409.0,409.0,RB,1
444,P01CM2N1,CM2,narratif,0.0,7.0,1162.239,26.442,4.369,30.811,0.858199994,0.141800006,11.0, Jalalédine,409.0,420.0,420.0,RB,1
445,P01CM2N1,CM2,narratif,0.0,7.0,1195.81,2.839,7.129,9.968,0.284811396,0.715188604,4.0, ple,420.0,424.0,424.0,RB,0
446,P01CM2N1,CM2,narratif,0.0,7.0,1203.314,5.475,4.665,10.14,0.539940828,0.460059172,4.0,urer,424.0,428.0,428.0,RB,0
447,P01CM2N1,CM2,narratif,0.0,7.0,1214.14,3.619,5.351,8.97,0.403455964,0.596544036,2.0, e,428.0,430.0,430.0,RB,0
448,P01CM2N1,CM2,narratif,0.0,7.0,1221.94,9.813,4.181,13.994,0.701229098,0.298770902,8.0,st les p,430.0,438.0,438.0,RB,0
449,P01CM2N1,CM2,narratif,0.0,7.0,1237.415,4.524,5.662,10.186,0.444139014,0.555860986,7.0,ompier ,438.0,445.0,445.0,RB,0
450,P01CM2N1,CM2,narratif,0.0,7.0,1245.855,17.987,3.916,21.903,0.821211706,0.178788294,6.0,été la,445.0,451.0,451.0,RB,4
451,P01CM2N1,CM2,narratif,0.0,7.0,1268.319,0.109,4.477,4.586,0.02376799,0.97623201,1.0,.,451.0,354.0,452.0,RB,0
452,P01CM2N1,CM2,narratif,0.0,7.0,1279.536,6.099,11.108,17.207,0.354448771,0.645551229,5.0,deux ,354.0,359.0,457.0,R,4
454,P01CM2N1,CM2,narratif,0.0,7.0,1299.27,9.547,4.306,13.853,0.689164802,0.310835198,6.0, deux ,354.0,458.0,458.0,R,0
455,P01CM2N1,CM2,narratif,0.0,7.0,1314.776,0.671,5.959,6.63,0.101206637,0.898793363,2.0,je,458.0,460.0,460.0,RB,0
457,P01CM2N1,CM2,narratif,0.0,7.0,1327.849,0.078,3.915,3.993,0.019534185,0.980465815,1.0,o,459.0,460.0,460.0,RB,0
458,P01CM2N1,CM2,narratif,0.0,7.0,1335.602,21.014,7.675,28.689,0.732475862,0.267524138,22.0,ur aprés il est revenu,460.0,482.0,482.0,RB,4
459,P01CM2N1,CM2,narratif,0.0,7.0,1361.686,0.171,5.07,5.241,0.032627361,0.967372639,1.0,a,482.0,483.0,483.0,RB,0
460,P01CM2N1,CM2,narratif,0.0,7.0,1368.16,2.465,6.303,8.768,0.281135949,0.718864051,2.0, a,483.0,484.0,484.0,RB,0
461,P01CM2N1,CM2,narratif,0.0,7.0,1375.289,11.544,4.664,16.208,0.712240869,0.287759131,8.0,vec un r,484.0,492.0,492.0,RB,4
462,P01CM2N1,CM2,narratif,0.0,7.0,1390.905,7.55,4.072,11.622,0.649630012,0.350369988,5.0,ubans,492.0,497.0,497.0,RB,0
463,P01CM2N1,CM2,narratif,0.0,7.0,1404.461,0.078,6.006,6.084,0.012820513,0.987179487,1.0,.,497.0,498.0,498.0,RB,0
465,P01CM2N1,CM2,narratif,0.0,7.0,1427.425,37.284,3.854,41.138,0.906315329,0.093684671,23.0,L'autre jours mons gran,498.0,521.0,521.0,RB,1
466,P01CM2N1,CM2,narratif,0.0,7.0,1469.701,0.343,4.992,5.335,0.064292409,0.935707591,2.0,s ,521.0,523.0,523.0,RB,0
467,P01CM2N1,CM2,narratif,0.0,7.0,1474.272,3.198,4.228,7.426,0.430649071,0.569350929,5.0,frère,523.0,528.0,528.0,RB,0
468,P01CM2N1,CM2,narratif,0.0,7.0,1483.71,5.195,6.24,11.435,0.454306952,0.545693048,3.0, m',528.0,531.0,531.0,RB,0
469,P01CM2N1,CM2,narratif,0.0,7.0,1493.132,3.807,4.227,8.034,0.47386109,0.52613891,5.0,a dit,531.0,536.0,536.0,RB,0
470,P01CM2N1,CM2,narratif,0.0,7.0,1500.87,23.525,3.931,27.456,0.856825466,0.143174534,13.0, que c'était ,536.0,549.0,549.0,RB,4
471,P01CM2N1,CM2,narratif,0.0,7.0,1528.685,13.806,4.29,18.096,0.762931034,0.237068966,11.0,son copain ,549.0,560.0,560.0,RB,4
472,P01CM2N1,CM2,narratif,0.0,7.0,1552.771,0.078,10.28,10.358,0.007530411,0.992469589,1.0,a,560.0,561.0,561.0,RB,0
473,P01CM2N1,CM2,narratif,0.0,7.0,1557.857,7.972,5.008,12.98,0.614175655,0.385824345,7.0,s vu Ja,561.0,528.0,568.0,RB,0
474,P01CM2N1,CM2,narratif,0.0,7.0,1578.215,0.125,12.386,12.511,0.009991208,0.990008792,1.0,(,528.0,529.0,569.0,RB,0
475,P01CM2N1,CM2,narratif,0.0,7.0,1586.468,26.66,8.128,34.788,0.766356215,0.233643785,20.0,un pompier)laledine ,529.0,589.0,589.0,RB,1
483,P02CE2E2,CE2,expositif,0.0,1.0,384.136,1.81,4.492,6.302,0.287210409,0.712789591,5.0, car ,26.0,31.0,31.0,P,0
484,P02CE2E2,CE2,expositif,0.0,1.0,395.462,0.733,9.516,10.249,0.071519173,0.928480827,3.0,sa ,31.0,34.0,34.0,P,0
485,P02CE2E2,CE2,expositif,0.0,1.0,400.907,11.887,4.712,16.599,0.716127478,0.283872522,20.0,fait mal au personne,34.0,54.0,54.0,P,4
487,P02CE2E2,CE2,expositif,0.0,1.0,444.743,8.861,3.885,12.746,0.695198494,0.304801506,3.0,âgé,56.0,58.0,58.0,P,0
488,P02CE2E2,CE2,expositif,0.0,1.0,456.209,13.385,2.605,15.99,0.837085679,0.162914321,18.0, au enfants parent,58.0,76.0,76.0,RB,4
489,P02CE2E2,CE2,expositif,0.0,1.0,500.607,6.973,31.013,37.986,0.18356763,0.81643237,15.0, des fois on re,76.0,91.0,91.0,RB,4
490,P02CE2E2,CE2,expositif,0.0,1.0,510.575,5.148,2.995,8.143,0.632199435,0.367800565,10.0,graite se ,91.0,101.0,101.0,RB,0
491,P02CE2E2,CE2,expositif,0.0,1.0,519.514,10.452,3.791,14.243,0.733834164,0.266165836,15.0,quon dit on aen,101.0,116.0,116.0,RB,0
492,P02CE2E2,CE2,expositif,0.0,1.0,532.275,21.981,2.309,24.29,0.904940305,0.095059695,25.0,vie d'aller s'exuser à la,116.0,141.0,141.0,RB,4
493,P02CE2E2,CE2,expositif,0.0,1.0,558.218,7.784,3.962,11.746,0.662693683,0.337306317,2.0,< > ,141.0,115.0,139.0,R,0
494,P02CE2E2,CE2,expositif,0.0,1.0,578.951,2.761,12.949,15.71,0.175747931,0.824252069,6.0, et au,69.0,111.0,145.0,RB,4
495,P02CE2E2,CE2,expositif,0.0,1.0,596.516,0.827,14.804,15.631,0.052907683,0.947092317,2.0, a,111.0,147.0,147.0,RB,4
497,P02CE2E2,CE2,expositif,0.0,1.0,628.512,5.975,17.098,23.073,0.25896069,0.74103931,14.0,à la personne ,146.0,160.0,160.0,P,4
498,P02CE2E2,CE2,expositif,0.0,1.0,637.248,6.1,2.761,8.861,0.688409886,0.311590114,10.0,ou on lui ,160.0,170.0,170.0,P,0
499,P02CE2E2,CE2,expositif,0.0,1.0,645.501,6.817,2.153,8.97,0.759977703,0.240022297,12.0,afait du mal,170.0,171.0,182.0,P,0
502,P02CE2E2,CE2,expositif,0.0,1.0,735.248,7.644,36.598,44.242,0.172776999,0.827223001,11.0,en général ,184.0,195.0,195.0,P,1
503,P02CE2E2,CE2,expositif,0.0,1.0,745.84,8.674,2.948,11.622,0.746343142,0.253656858,17.0,on lui dit des ex,195.0,212.0,212.0,P,0
504,P02CE2E2,CE2,expositif,0.0,1.0,756.901,3.229,2.387,5.616,0.574964387,0.425035613,7.0,use ou ,212.0,219.0,219.0,P,0
505,P02CE2E2,CE2,expositif,0.0,1.0,763.063,2.122,2.933,5.055,0.419782394,0.580217606,7.0,on lui ,219.0,226.0,226.0,P,0
506,P02CE2E2,CE2,expositif,0.0,1.0,767.478,15.397,2.293,17.69,0.870378745,0.129621255,20.0,offre quel que chose,226.0,246.0,246.0,P,4
507,P02CE2E2,CE2,expositif,0.0,1.0,792.298,11.076,9.423,20.499,0.54031904,0.45968096,22.0, pour se faire pardonn,246.0,268.0,268.0,P,4
508,P02CE2E2,CE2,expositif,0.0,1.0,808.646,2.871,5.272,8.143,0.352572762,0.647427238,2.0,er,268.0,58.0,270.0,P,0
511,P02CE2E2,CE2,expositif,0.0,1.0,866.694,0.063,24.133,24.196,0.002603736,0.997396264,1.0,.,93.0,98.0,273.0,R,4
514,P02CE2E2,CE2,expositif,0.0,1.0,880.89,1.311,3.151,4.462,0.293814433,0.706185567,2.0,On,95.0,97.0,272.0,R,0
516,P02CE2E2,CE2,expositif,0.0,1.0,895.133,0.063,10.28,10.343,0.006091076,0.993908924,1.0,.,120.0,123.0,274.0,R,0
517,P02CE2E2,CE2,expositif,0.0,1.0,898.971,2.2,3.775,5.975,0.368200837,0.631799163,1.0,O,123.0,187.0,274.0,R,0
518,P02CE2E2,CE2,expositif,0.0,1.0,921.997,0.062,20.826,20.888,0.002968211,0.997031789,1.0,.,187.0,190.0,275.0,R,4
519,P02CE2E2,CE2,expositif,0.0,1.0,925.039,1.076,2.98,4.056,0.265285996,0.734714004,1.0,E,190.0,275.0,275.0,R,0
520,P02CE2E2,CE2,expositif,0.0,1.0,941.544,11.513,15.429,26.942,0.427325366,0.572674634,22.0, si on ne fait pas sa ,275.0,275.0,297.0,P,4
521,P02CE2E2,CE2,expositif,0.0,1.0,960.841,0.062,7.784,7.846,0.007902116,0.992097884,1.0,.,275.0,278.0,298.0,R,0
522,P02CE2E2,CE2,expositif,0.0,1.0,966.675,0.983,5.772,6.755,0.145521836,0.854478164,1.0,S,278.0,298.0,298.0,RB,0
523,P02CE2E2,CE2,expositif,0.0,1.0,974.054,5.866,6.396,12.262,0.478388517,0.521611483,12.0,s'est quon n,298.0,310.0,310.0,P,0
524,P02CE2E2,CE2,expositif,0.0,1.0,983.29,8.346,3.37,11.716,0.712359167,0.287640833,12.0,'est méchant,310.0,322.0,322.0,P,0
525,P02CE2E2,CE2,expositif,0.0,1.0,1021.104,9.625,29.468,39.093,0.246207761,0.753792239,19.0, si on regraite pas,322.0,341.0,341.0,P,4
527,P02CE2N1,CE2,narratif,0.0,1.0,338.6,15.397,2.855,18.252,0.843578786,0.156421214,13.0,Il était une ,1.0,13.0,13.0,R,4
528,P02CE2N1,CE2,narratif,0.0,1.0,363.186,12.792,9.189,21.981,0.581957145,0.418042855,23.0,fois dans une école qui,13.0,36.0,36.0,R,4
529,P02CE2N1,CE2,narratif,0.0,1.0,378.1,0.468,2.122,2.59,0.180694981,0.819305019,2.0, s,36.0,38.0,38.0,R,0
530,P02CE2N1,CE2,narratif,0.0,1.0,397.959,1.965,19.391,21.356,0.092011613,0.907988387,2.0,'a,38.0,40.0,40.0,R,4
531,P02CE2N1,CE2,narratif,0.0,1.0,403.45,7.113,3.526,10.639,0.668577874,0.331422126,6.0,ppelle,40.0,46.0,46.0,R,0
532,P02CE2N1,CE2,narratif,0.0,1.0,414.167,9.235,3.604,12.839,0.71929278,0.28070722,9.0,r Pablo N,46.0,55.0,55.0,P,0
533,P02CE2N1,CE2,narratif,0.0,1.0,426.054,2.793,2.652,5.445,0.512947658,0.487052342,5.0,éruda,55.0,60.0,60.0,P,0
535,P02CE2N1,CE2,narratif,0.0,1.0,446.646,3.214,3.65,6.864,0.468240093,0.531759907,1.0,.,62.0,61.0,61.0,P,0
536,P02CE2N1,CE2,narratif,0.0,1.0,452.247,0.093,2.387,2.48,0.0375,0.9625,1.0,I,61.0,62.0,62.0,R,0
537,P02CE2N1,CE2,narratif,0.0,1.0,455.242,20.062,2.902,22.964,0.873628288,0.126371712,26.0,l s'est passé une histoire,62.0,88.0,88.0,P,4
539,P02CE2N1,CE2,narratif,0.0,1.0,487.659,2.917,3.588,6.505,0.448424289,0.551575711,1.0,.,89.0,89.0,89.0,P,0
540,P02CE2N1,CE2,narratif,0.0,1.0,492.807,0.515,2.231,2.746,0.187545521,0.812454479,2.0,on,89.0,91.0,91.0,P,0
541,P02CE2N1,CE2,narratif,0.0,1.0,496.286,10.124,2.964,13.088,0.773533007,0.226466993,9.0,On était ,91.0,98.0,98.0,RB,0
542,P02CE2N1,CE2,narratif,0.0,1.0,509.25,0.093,2.84,2.933,0.031708149,0.968291851,1.0,à,98.0,99.0,99.0,P,0
543,P02CE2N1,CE2,narratif,0.0,1.0,511.574,16.162,2.231,18.393,0.878703855,0.121296145,9.0,dans la c,99.0,107.0,107.0,P,4
545,P02CE2N1,CE2,narratif,0.0,1.0,536.004,2.277,4.275,6.552,0.347527473,0.652472527,3.0,réc,106.0,109.0,109.0,P,0
546,P02CE2N1,CE2,narratif,0.0,1.0,541.011,19.423,2.73,22.153,0.876766126,0.123233874,25.0,réation on jouer au relai,109.0,134.0,134.0,P,4
549,P02CE2N1,CE2,narratif,0.0,1.0,583.99,0.078,13.619,13.697,0.005694678,0.994305322,1.0,j,135.0,136.0,136.0,P,0
550,P02CE2N1,CE2,narratif,0.0,1.0,586.439,12.418,2.371,14.789,0.839678139,0.160321861,15.0,'était dans l'é,136.0,151.0,151.0,P,0
551,P02CE2N1,CE2,narratif,0.0,1.0,618.497,13.557,19.64,33.197,0.408380275,0.591619725,19.0,quipe de mon frère ,151.0,170.0,170.0,P,4
552,P02CE2N1,CE2,narratif,0.0,1.0,634.581,28.532,2.527,31.059,0.91863872,0.08136128,42.0,l'autre équipe était en train de perde alo,170.0,212.0,212.0,P,1
553,P02CE2N1,CE2,narratif,0.0,1.0,666.514,0.562,3.401,3.963,0.141811759,0.858188241,2.0,rs,212.0,214.0,214.0,P,0
554,P02CE2N1,CE2,narratif,0.0,1.0,674.845,5.273,7.769,13.042,0.404309155,0.595690845,1.0,.,214.0,209.0,209.0,RB,0
555,P02CE2N1,CE2,narratif,0.0,1.0,695.421,0.078,15.303,15.381,0.005071192,0.994928808,1.0,.,116.0,118.0,210.0,R,4
557,P02CE2N1,CE2,narratif,0.0,1.0,701.334,0.078,2.122,2.2,0.035454545,0.964545455,1.0,O,118.0,119.0,210.0,R,0
558,P02CE2N1,CE2,narratif,0.0,1.0,712.425,0.078,11.013,11.091,0.007032729,0.992967271,1.0,A,210.0,211.0,211.0,P,0
559,P02CE2N1,CE2,narratif,0.0,1.0,716.091,1.077,3.588,4.665,0.230868167,0.769131833,3.0,lor,211.0,214.0,214.0,P,0
560,P02CE2N1,CE2,narratif,0.0,1.0,720.038,0.094,2.87,2.964,0.0317139,0.9682861,1.0,s,214.0,215.0,215.0,P,0
561,P02CE2N1,CE2,narratif,0.0,1.0,725.327,6.458,5.195,11.653,0.554192054,0.445807946,13.0, il se vanger,215.0,228.0,228.0,P,0
563,P02CE2N1,CE2,narratif,0.0,1.0,740.474,17.176,2.152,19.328,0.88865894,0.11134106,23.0,en nous poussant pour q,229.0,252.0,252.0,P,4
564,P02CE2N1,CE2,narratif,0.0,1.0,760.552,6.333,2.902,9.235,0.685760693,0.314239307,3.0,uij,252.0,255.0,255.0,P,0
565,P02CE2N1,CE2,narratif,0.0,1.0,769.116,1.233,2.231,3.464,0.355946882,0.644053118,2.0,l ,255.0,256.0,256.0,RB,0
566,P02CE2N1,CE2,narratif,0.0,1.0,781.768,0.421,11.419,11.84,0.035557432,0.964442568,3.0,o n,256.0,259.0,259.0,P,0
567,P02CE2N1,CE2,narratif,0.0,1.0,785.496,7.129,3.307,10.436,0.683116136,0.316883864,8.0,nt de la,259.0,265.0,265.0,RB,0
568,P02CE2N1,CE2,narratif,0.0,1.0,795.402,8.081,2.777,10.858,0.744243875,0.255756125,5.0,vanse,265.0,270.0,270.0,P,0
569,P02CE2N1,CE2,narratif,0.0,1.0,808.647,4.602,5.164,9.766,0.471226705,0.528773295,10.0, sur nous ,270.0,280.0,280.0,P,0
570,P02CE2N1,CE2,narratif,0.0,1.0,815.573,8.658,2.324,10.982,0.788380987,0.211619013,12.0,mais apprer ,280.0,292.0,292.0,P,0
